50.00, gr1, 3.00, 0.00, 0.00, 0.00, 2.00, 10.00, 0.01, 100.00, 60.00, 0.31, 174.52, 41.71, 64.60, 270.30, 3.07, 377.71, 22082.55, 5.91, 3.22, Passive
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 2.00, 15.00, 0.01, 100.00, 60.00, 0.31, 184.89, 70.45, 109.11, 286.35, 4.61, 410.75, 23331.62, 6.07, 4.57, Active
50.00, gr1, 3.00, 0.00, 0.00, 0.00, 2.00, 20.00, 0.01, 100.00, 60.00, 0.31, 197.38, 103.70, 160.61, 305.71, 6.14, 451.64, 24836.36, 6.26, 5.91, Active
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 100.00, 60.00, 0.31, 0.98, 4.84, 7.02, 1.42, 0.00, 0.25, 369.83, 0.53, 0.73, Surface
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.00, 5.00, 0.01, 100.00, 60.00, 0.31, 4.66, 17.56, 25.46, 6.75, 1.54, 1.42, 900.06, 1.08, 1.73, Passive
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.00, 10.00, 0.01, 100.00, 60.00, 0.31, 11.77, 39.14, 56.74, 17.06, 3.07, 6.11, 1940.63, 1.66, 2.95, Passive
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.00, 15.00, 0.01, 100.00, 60.00, 0.31, 21.23, 66.11, 95.84, 30.78, 4.61, 15.31, 3214.13, 2.18, 4.19, Active
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.00, 20.00, 0.01, 100.00, 60.00, 0.31, 32.64, 97.31, 141.08, 47.32, 6.14, 29.63, 4684.33, 2.65, 5.42, Active
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.25, 0.00, 0.01, 100.00, 60.00, 0.31, 3.29, 4.84, 7.02, 4.76, 0.00, 0.82, 679.67, 0.92, 0.73, Passive
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.25, 5.00, 0.01, 100.00, 60.00, 0.31, 6.96, 17.56, 25.46, 10.09, 1.54, 2.68, 1251.63, 1.30, 1.73, Passive
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.25, 10.00, 0.01, 100.00, 60.00, 0.31, 14.08, 39.14, 56.74, 20.41, 3.07, 8.08, 2258.24, 1.80, 2.95, Passive
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.25, 15.00, 0.01, 100.00, 60.00, 0.31, 23.54, 66.11, 95.84, 34.12, 4.61, 17.94, 3515.26, 2.28, 4.19, Active
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.25, 20.00, 0.01, 100.00, 60.00, 0.31, 34.95, 97.31, 141.08, 50.66, 6.14, 32.88, 4976.63, 2.74, 5.42, Active
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.50, 0.00, 0.01, 100.00, 60.00, 0.31, 10.20, 4.84, 7.02, 14.79, 0.00, 4.89, 1720.60, 1.55, 0.73, Passive
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.50, 5.00, 0.01, 100.00, 60.00, 0.31, 13.88, 17.56, 25.46, 20.12, 1.54, 7.91, 2231.40, 1.79, 1.73, Passive
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.50, 10.00, 0.01, 100.00, 60.00, 0.31, 20.99, 39.14, 56.74, 30.43, 3.07, 15.04, 3182.38, 2.17, 2.95, Passive
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.50, 15.00, 0.01, 100.00, 60.00, 0.31, 30.45, 66.11, 95.84, 44.15, 4.61, 26.65, 4405.84, 2.57, 4.19, Active
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.50, 20.00, 0.01, 100.00, 60.00, 0.31, 41.86, 97.31, 141.08, 60.69, 6.14, 43.27, 5847.04, 2.97, 5.42, Active
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.75, 0.00, 0.01, 100.00, 60.00, 0.31, 21.73, 4.84, 7.02, 31.50, 0.00, 15.86, 3279.07, 2.20, 0.73, Passive
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.75, 5.00, 0.01, 100.00, 60.00, 0.31, 25.41, 17.56, 25.46, 36.83, 1.54, 20.18, 3757.38, 2.36, 1.73, Passive
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.75, 10.00, 0.01, 100.00, 60.00, 0.31, 32.52, 39.14, 56.74, 47.14, 3.07, 29.46, 4668.64, 2.65, 2.95, Passive
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.75, 15.00, 0.01, 100.00, 60.00, 0.31, 41.98, 66.11, 95.84, 60.86, 4.61, 43.45, 5861.87, 2.98, 4.19, Active
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 0.75, 20.00, 0.01, 100.00, 60.00, 0.31, 53.39, 97.31, 141.08, 77.40, 6.14, 62.47, 7281.97, 3.33, 5.42, Active
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.01, 100.00, 60.00, 0.31, 37.87, 4.84, 7.02, 54.90, 0.00, 37.15, 5345.12, 2.84, 0.73, Passive
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 1.00, 5.00, 0.01, 100.00, 60.00, 0.31, 41.54, 17.56, 25.46, 60.23, 1.54, 42.77, 5806.95, 2.96, 1.73, Passive
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 1.00, 10.00, 0.01, 100.00, 60.00, 0.31, 48.66, 39.14, 56.74, 70.54, 3.07, 54.31, 6694.56, 3.19, 2.95, Passive
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 1.00, 15.00, 0.01, 100.00, 60.00, 0.31, 58.12, 66.11, 95.84, 84.26, 4.61, 70.97, 7866.57, 3.46, 4.19, Active
50.00, gr1, 4.00, 0.00, 0.00, 0.00, 1.00, 20.00, 0.01, 100.00, 60.00, 0.31, 69.53, 97.31, 141.08, 100.80, 6.14, 92.79, 9269.80, 3.76, 5.42, Active
